Namespace(dataset='syn1', hidden=20, n_layers=3, dropout=0.0, seed=42, num_epochs=500, device='cpu')
y_true counts: (array([0, 1, 2, 3]), array([300, 160, 160,  80]))
y_pred_orig counts: (array([0, 1, 2, 3]), array([300, 166, 144,  90]))
Node idx: 563, original pred: 2, cf pred: 3, graph loss: 168.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 4.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 5.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 13.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 2, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 6.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 9.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 10.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 3, graph loss: 7.0
Node idx: 497, original pred: 2, cf pred: 0, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 11.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 12.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 8.0
Node idx: 497, original pred: 2, cf pred: 1, graph loss: 7.0
Time for 500 epochs of one example: 4.4587min
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 97.0
best loss: 97.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 102.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 101.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 128.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 112.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 97.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 104.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 101.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 98.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 102.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 94.0
best loss: 94.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 94.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 93.0
best loss: 93.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 121.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 100.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 100.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 121.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 116.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 120.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 123.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 99.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 97.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 112.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 119.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 122.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 95.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 100.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 126.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 86.0
best loss: 86.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 102.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 99.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 100.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 126.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 97.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 96.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 112.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 102.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 112.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 123.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 104.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 104.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 122.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 99.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 120.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 122.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 91.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 112.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 105.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 115.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 120.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 97.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 116.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 125.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 92.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 87.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 119.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 100.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 101.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 120.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 99.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 109.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 104.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 104.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 96.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 98.0
Node idx: 573, original pred: 2, cf pred: 0, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 107.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 103.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 102.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 110.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 120.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 98.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 114.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 119.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 106.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 116.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 113.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 93.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 111.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 118.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 108.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 121.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 94.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 117.0
Node idx: 573, original pred: 2, cf pred: 2, graph loss: 96.0
Node idx: 573, original pred: 2, cf pred: 1, graph loss: 116.0
Node idx: 573, original pred: 2, cf pred: 3, graph loss: 113.0
